{H1A7-D2VP12ZA-9669JBTN},01/04/2010 19:01:49,DTAA/OYR0801,PC-0088,Logoff
{Z7B8-J2IL76RZ-1137HNWA},01/04/2010 19:02:18,DTAA/TTG0637,PC-0410,Logoff
{P6O6-A3FG98KA-3809JKTB},01/04/2010 19:02:23,DTAA/MAH0712,PC-2112,Logoff
{B9W0-J7YC27ST-8776TGKO},01/04/2010 19:02:30,DTAA/RRF0245,PC-0019,Logoff
{I2R4-O4QK67VO-7617CNLH},01/04/2010 19:03:01,DTAA/IMF0700,PC-2651,Logoff
{H1N0-Q6RE72JT-9336RGKD},01/04/2010 19:03:51,DTAA/JIP0187,PC-3850,Logoff
{Z8O9-G5QI73VS-4575JUAV},01/04/2010 19:04:20,DTAA/BNM0353,PC-0237,Logoff
{W4Y6-Q0SQ84JC-6893TZHP},01/04/2010 19:04:23,DTAA/CIB0489,PC-4452,Logoff
{A7V4-L6SC92MQ-4906GUTB},01/04/2010 19:04:34,DTAA/HDR0261,PC-2506,Logoff
{T7B9-C5AN57SQ-6184RIRF},01/04/2010 19:04:55,DTAA/SDL0679,PC-2131,Logoff
{E7C2-G7CL40AG-0107JFLY},01/04/2010 19:05:21,DTAA/XIN0791,PC-2332,Logoff
{Q6H1-L3BL49II-2750UCUH},01/04/2010 19:05:36,DTAA/MDS0742,PC-4317,Logoff
{M5L5-N9PM10NZ-3321JIBB},01/04/2010 19:05:44,DTAA/KEE0997,PC-4598,Logoff
{S1O9-Z3MJ61DF-4110AHMX},01/04/2010 19:06:09,DTAA/TKG0523,PC-4393,Logoff
{Y4L4-I4TD64PZ-9467CCSB},01/04/2010 19:06:14,DTAA/RLW0861,PC-4361,Logoff
{B2B7-I2FP43HY-6182PXCM},01/04/2010 19:06:26,DTAA/KEE0997,PC-2166,Logoff
{D9G5-S9SL83ZD-8077GGZA},01/04/2010 19:06:50,DTAA/CRM0058,PC-1892,Logoff
{U8B9-S4GZ98SO-9334TOIX},01/04/2010 19:07:04,DTAA/CCM0827,PC-3355,Logoff
{J5J1-C0GT67BZ-6024BWAQ},01/04/2010 19:07:21,DTAA/SND0611,PC-3657,Logoff
{M2D0-I8FB38BN-4005YMHO},01/04/2010 19:07:39,DTAA/TSM0130,PC-0633,Logoff
{Z4S9-R7RQ51HJ-3210VOSL},01/04/2010 19:07:42,DTAA/BWS0872,PC-3302,Logoff
{Q2R0-K5PX65JK-5260CEMV},01/04/2010 19:07:51,DTAA/MCF0427,PC-3754,Logoff
{H4M7-R2GZ63SO-8172SEFW},01/04/2010 19:07:58,DTAA/IAG0152,PC-3521,Logoff
{Q9V0-M0XH69FS-5407IMIF},01/04/2010 19:08:01,DTAA/KSW0597,PC-3787,Logoff
{J2O4-U2OD53HY-2208LXID},01/04/2010 19:08:45,DTAA/MAM0947,PC-4427,Logoff
{B9Z8-C5FX95UA-2616UYDA},01/04/2010 19:09:03,DTAA/ALK0520,PC-3889,Logoff
{K1U3-P7OZ87GK-2651WBWB},01/04/2010 19:09:13,DTAA/CBC0653,PC-1048,Logoff
{Q8O0-L0HU09FJ-0982UQDU},01/04/2010 19:09:19,DTAA/SSV0560,PC-1609,Logoff
{T0M2-H4YK54BU-6457PATP},01/04/2010 19:09:23,DTAA/LAH0397,PC-2632,Logoff
{L2L2-E8CS81GH-4578RKCB},01/04/2010 19:09:33,DTAA/EDH0146,PC-3973,Logoff
{A7E9-N4HD06YS-3431NTWI},01/04/2010 19:09:40,DTAA/AFD0868,PC-0776,Logoff
{N8I6-H3WY92MV-0126ZVCQ},01/04/2010 19:09:58,DTAA/DMR0377,PC-2173,Logoff
{F3Q7-Z3GQ10OE-9327OMDV},01/04/2010 19:10:20,DTAA/PJS0809,PC-0823,Logoff
{E2O3-X5BJ42GQ-1210PUEA},01/04/2010 19:10:27,DTAA/JCC0140,PC-2950,Logoff
{D5A4-S0EW18RH-5725OXCU},01/04/2010 19:11:14,DTAA/HKM0260,PC-4359,Logoff
{Y6W9-O5RU84WF-5145ROAL},01/04/2010 19:12:15,DTAA/AMA0191,PC-4736,Logoff
{K0C1-K7XI70IX-9388CJPA},01/04/2010 19:14:52,DTAA/BNN0072,PC-0335,Logoff
{Z8P4-Q4UO92PN-5022HIFU},01/04/2010 19:15:02,DTAA/KEE0997,PC-4305,Logoff
{S1P2-L8CQ90RK-7763ABNY},01/04/2010 19:15:23,DTAA/FHM0931,PC-3359,Logoff
{O8A3-S9JU45OG-2357YSNV},01/04/2010 19:15:25,DTAA/GRG0693,PC-3411,Logoff
{E8R3-J6ZA84MT-4086KFKA},01/04/2010 19:15:45,DTAA/WCM0391,PC-2110,Logoff
{P5U6-C3PV73YS-9530NVFL},01/04/2010 19:15:48,DTAA/QNK0574,PC-1569,Logoff
{J2O7-R8ZP86AP-4861OMYQ},01/04/2010 19:16:23,DTAA/ECD0029,PC-4184,Logoff
{Q6N1-E9UL51WX-7029HEIX},01/04/2010 19:17:03,DTAA/KBC0788,PC-1243,Logoff
{E4J2-M8UI97XL-4912WNAT},01/04/2010 19:17:03,DTAA/CKR0296,PC-4152,Logoff
{U5K0-W8YL68HX-5871AACT},01/04/2010 19:17:24,DTAA/PCM0846,PC-1898,Logoff
{N4C4-O9WP29UA-7828LZAV},01/04/2010 19:17:59,DTAA/CBR0104,PC-0775,Logoff
{Y0B3-Q0WR70XF-5321LDFR},01/04/2010 19:18:19,DTAA/JCC0998,PC-2587,Logon
{N8D3-Q2ZV66TT-8145FHSQ},01/04/2010 19:18:25,DTAA/GKC0919,PC-3647,Logoff
{P7F2-D3KR80AZ-4451PIRB},01/04/2010 19:18:53,DTAA/WKH0407,PC-3822,Logoff
{Q1Q3-X1RJ61TQ-4536REVI},01/04/2010 19:21:17,DTAA/BCM0899,PC-3412,Logoff
{D1O0-E4EH31QA-9312DAAS},01/04/2010 19:21:19,DTAA/SBB0044,PC-0310,Logoff
{A3R6-J3PY98WY-7973DHQX},01/04/2010 19:21:44,DTAA/KCN0107,PC-2095,Logoff
{P7C5-I2XF32VI-1919WJXE},01/04/2010 19:22:42,DTAA/TAO0639,PC-2198,Logoff
{O0U1-M5IU39JF-9094WGNL},01/04/2010 19:23:03,DTAA/ENP0794,PC-4483,Logoff
{I3F4-G0JP81EB-7444NOBW},01/04/2010 19:23:09,DTAA/CRF0074,PC-2490,Logoff
{B0Y5-L7QP54PS-0126UANC},01/04/2010 19:24:57,DTAA/PKH0542,PC-2052,Logoff
{R5N5-S5MZ04TG-8962YULI},01/04/2010 19:25:08,DTAA/SFS0308,PC-4828,Logoff
{G7Y9-R6NJ11GF-0040YJHX},01/04/2010 19:25:35,DTAA/UCM0106,PC-4444,Logoff
{M8U9-J9GY41TC-6200KPMC},01/04/2010 19:25:41,DTAA/ZKE0662,PC-0434,Logoff
{V1W8-L5HO97FC-1904PMPE},01/04/2010 19:25:45,DTAA/USB0641,PC-1302,Logoff
{Q8Z3-V9LK37DG-5490IORN},01/04/2010 19:26:14,DTAA/ARS0993,PC-3826,Logon
{U9O1-P0TT83AA-4235SMKV},01/04/2010 19:26:44,DTAA/PTH0957,PC-0057,Logoff
{F4I9-Y5FJ10SC-5224TRGR},01/04/2010 19:27:32,DTAA/RBB0229,PC-0696,Logoff
{S1Z7-Q3CD77YC-3253UHXW},01/04/2010 19:27:43,DTAA/HIB0604,PC-4209,Logoff
{M3M6-G6CA62JZ-3444JQOT},01/04/2010 19:28:22,DTAA/FAF0578,PC-0408,Logoff
{Y2V5-M6PL05UL-7086ESIY},01/04/2010 19:28:54,DTAA/PJL0320,PC-1233,Logon
{C8M7-L6LV13YL-3052KPYV},01/04/2010 19:28:54,DTAA/LBB0095,PC-2780,Logoff
{F8G2-N2ZJ92WN-0612HQBZ},01/04/2010 19:29:04,DTAA/LCG0011,PC-0406,Logoff
{B3H3-V7JQ90PR-8667KLFG},01/04/2010 19:30:12,DTAA/ALL0155,PC-2670,Logoff
{N9W6-P6KN70UZ-1560DEIO},01/04/2010 19:30:23,DTAA/KGS0398,PC-1620,Logoff
{W2G2-T5AB24YL-4058LMNR},01/04/2010 19:30:25,DTAA/IRH0176,PC-4706,Logoff
{Z6S6-F8QE69GF-2106ATEY},01/04/2010 19:30:33,DTAA/CBB0075,PC-3548,Logoff
{J1S4-A8KR76EQ-1894EUFX},01/04/2010 19:31:00,DTAA/GWS0381,PC-0975,Logoff
{J2J7-O6NQ17ES-6603KGJR},01/04/2010 19:31:24,DTAA/ARR0758,PC-2652,Logoff
{D4P7-B1NL28QB-3792HTUW},01/04/2010 19:31:36,DTAA/JCC0998,PC-2587,Logoff
{C8S8-Y9XV11NB-3770AGHP},01/04/2010 19:33:04,DTAA/HSH0981,PC-2723,Logoff
{E4F6-N4MN86PJ-0208CVMQ},01/04/2010 19:34:56,DTAA/AIB0797,PC-4147,Logoff
{O1J5-O1DY96GG-9385VDZG},01/04/2010 19:37:40,DTAA/LAT0452,PC-0256,Logoff
{W4V9-K9TP20YW-0523NYKW},01/04/2010 19:38:33,DTAA/BML0618,PC-0659,Logoff
{I9B4-Z3QI79KQ-8999GBKW},01/04/2010 19:38:34,DTAA/DSM0990,PC-4863,Logoff
{D3X0-I1SQ60JJ-0715OWUW},01/04/2010 19:39:02,DTAA/PIP0746,PC-0416,Logoff
{J5U0-N9MP64HA-8273DPNE},01/04/2010 19:39:33,DTAA/PKM0092,PC-0731,Logoff
{N6N3-F2QU55DB-3752FKPL},01/04/2010 19:39:34,DTAA/PAG0557,PC-3405,Logoff
{F1X5-S4KR46YD-0105FUKC},01/04/2010 19:39:38,DTAA/DCB0462,PC-2659,Logoff
{G8S7-M3WP23TV-4774DYRL},01/04/2010 19:39:57,DTAA/GTR0327,PC-3366,Logoff
{P1I0-Q6CH49KL-8049ZYNQ},01/04/2010 19:40:14,DTAA/CRC0996,PC-1046,Logoff
{V2E4-K3TV54AG-3183JDEH},01/04/2010 19:40:40,DTAA/GJH0384,PC-4272,Logoff
{S8Q6-I9BU75IA-4094KEJI},01/04/2010 19:41:52,DTAA/RIM0938,PC-1089,Logoff
{Y4S2-A2GK09LH-4901OODO},01/04/2010 19:45:19,DTAA/ARB0050,PC-0115,Logoff
{D9C8-V8HQ97DY-1031EORL},01/04/2010 19:45:21,DTAA/LCP0359,PC-2902,Logoff
{M7C7-S1MM48RL-9153KMHG},01/04/2010 19:45:25,DTAA/CDE0810,PC-3344,Logoff
{S3N7-P4XE80ZD-5583HZTD},01/04/2010 19:46:25,DTAA/CTH0082,PC-4582,Logoff
{R4I3-R6EL94OZ-2662VSNJ},01/04/2010 19:46:32,DTAA/BJM0992,PC-1458,Logon
{V4E4-W2GZ57CG-8597EACI},01/04/2010 19:46:47,DTAA/OJG0866,PC-2583,Logoff
{N4X8-W0VS14MB-9452FLAA},01/04/2010 19:47:54,DTAA/CBR0439,PC-4135,Logoff
{Y8K2-Z8XA36YB-3759PDAT},01/04/2010 19:48:20,DTAA/JQH0724,PC-3070,Logoff
{N6Y9-A7GN95LV-0541JPIF},01/04/2010 19:48:33,DTAA/ARS0993,PC-3826,Logoff
{H6V4-Z7JX05YW-7668ZFBM},01/04/2010 19:51:36,DTAA/VNM0127,PC-3456,Logoff
{W9J7-D1WE34JJ-9456PXSX},01/04/2010 19:53:11,DTAA/VAH0262,PC-1882,Logon
{P4W1-D0BX55YU-8647TEBD},01/04/2010 19:54:09,DTAA/BPC0533,PC-1229,Logoff
{Q4Q9-B6XB83QK-9587YEDP},01/04/2010 19:54:33,DTAA/ELD1000,PC-3411,Logon
{N4R3-U9XR38OM-7321ZIEU},01/04/2010 19:54:44,DTAA/GCH0545,PC-4690,Logoff
{B4W0-P0XK77LX-5456PXTJ},01/04/2010 19:54:51,DTAA/SJH0588,PC-2512,Logoff
{T9K7-O9PJ69GJ-8019XGEX},01/04/2010 19:55:54,DTAA/JCG0817,PC-4339,Logoff
{E7N5-Y2BF05IO-3249JQEM},01/04/2010 19:56:09,DTAA/LMH0690,PC-2166,Logoff
{Z3T1-K7YX18WS-2730MQRF},01/04/2010 19:56:22,DTAA/VAH0262,PC-1882,Logoff
{O4C4-Z5IL06BW-1297DSQO},01/04/2010 19:57:40,DTAA/BJM0992,PC-1458,Logoff
{N4T4-N7WD98YB-6565EBVA},01/04/2010 19:57:47,DTAA/BCS0374,PC-1028,Logoff
{L1I2-Y8TZ69WF-6510NILN},01/04/2010 19:57:51,DTAA/LVC0027,PC-1310,Logoff
{U9V1-D7MV73DN-7410DNOD},01/04/2010 20:00:16,DTAA/CLN0999,PC-2365,Logoff
{F0Q1-T8ZV09JT-5684RXKA},01/04/2010 20:00:23,DTAA/NGC0624,PC-3879,Logoff
{A7Q0-S4GC21RF-9065RYPU},01/04/2010 20:00:25,DTAA/CAC0854,PC-0303,Logoff
{J7O1-P8TE03IR-1734ELMH},01/04/2010 20:02:38,DTAA/BAM0466,PC-3011,Logoff
{V2K6-G5UN79TJ-0991VIVX},01/04/2010 20:04:12,DTAA/BNG0510,PC-2048,Logoff
{W6D0-X0ZA18NI-7971QYJM},01/04/2010 20:05:50,DTAA/LCK0666,PC-3245,Logoff
{W7V9-K3PY67ZG-7660TWHA},01/04/2010 20:07:17,DTAA/KFF0225,PC-0452,Logoff
{T5Z8-D5LS49EK-3738VGPI},01/04/2010 20:07:33,DTAA/CNS0950,PC-3209,Logoff
{Q5Y1-H4QZ15PA-9987LGHK},01/04/2010 20:08:34,DTAA/SRN0275,PC-3531,Logoff
{V0O5-I5LE85KF-8326FLYH},01/04/2010 20:08:56,DTAA/JCC0998,PC-0925,Logon
{B7D9-J9OP71RE-0766MZDI},01/04/2010 20:08:59,DTAA/CRC0996,PC-0839,Logon
{I9E3-W1SH60BY-3807YKJB},01/04/2010 20:10:21,DTAA/LCK0551,PC-3491,Logoff
{R5B1-G4ZM74OW-4451UTOH},01/04/2010 20:12:25,DTAA/ELD1000,PC-4075,Logon
{H1C4-K5MT92BJ-7862GWHD},01/04/2010 20:15:31,DTAA/MIH0429,PC-4650,Logoff
{N0C4-E5KQ84QH-7202LGKC},01/04/2010 20:16:35,DTAA/ELD1000,PC-3411,Logoff
{G1S5-N1WM53OP-5929JPOH},01/04/2010 20:18:04,DTAA/CWG0305,PC-1107,Logoff
{X9E0-S8VZ24NB-2569WXQT},01/04/2010 20:23:09,DTAA/ICB0779,PC-3766,Logoff
{G9J7-B2ST13IZ-2244RMAZ},01/04/2010 20:23:15,DTAA/CGM0994,PC-3571,Logon
{O1U0-A3RU97VM-2831SBKE},01/04/2010 20:23:35,DTAA/SGG0584,PC-1946,Logoff
{L0O5-N8ZR17VY-3798SBSU},01/04/2010 20:24:28,DTAA/KMW0755,PC-1519,Logoff
{X0S2-S5UK21NV-7231LJVU},01/04/2010 20:27:29,DTAA/ARG0405,PC-3289,Logoff
{W6V9-I2WL03BP-3940JLPF},01/04/2010 20:27:36,DTAA/MTM0239,PC-3013,Logoff
{Y5H0-Q0TW78FZ-3785VQZC},01/04/2010 20:31:37,DTAA/JHC0703,PC-2149,Logoff
{J8H9-R5LW26YF-2369PBLD},01/04/2010 20:32:07,DTAA/CGM0994,PC-3571,Logoff
{E6S5-Z8KW11KA-3209YQJJ},01/04/2010 20:32:12,DTAA/AEG0905,PC-0211,Logoff
{L2T3-W9LA77XH-1565SDUI},01/04/2010 20:33:43,DTAA/OHW0215,PC-3457,Logoff
{H6X5-N0LM66XG-0604MRLT},01/04/2010 20:37:32,DTAA/LTB0150,PC-1814,Logoff
{L2C7-R2DD78UO-4355TTHK},01/04/2010 20:38:14,DTAA/QKR0651,PC-4881,Logoff
{X3I3-T3MC87OQ-8766DGJM},01/04/2010 20:38:35,DTAA/HNR0891,PC-2784,Logoff
{R7I7-M5OO39OI-5801EAXB},01/04/2010 20:39:34,DTAA/KMG0002,PC-4856,Logoff
{O0E1-P3AS09RO-1119QUVK},01/04/2010 20:40:54,DTAA/CGC0877,PC-2894,Logoff
{N7V4-E6SQ51YG-5911MGFN},01/04/2010 20:41:17,DTAA/AJB0016,PC-1116,Logoff
{E9O5-M5BP93XE-2748RLCP},01/04/2010 20:42:21,DTAA/IRC0991,PC-3392,Logon
{R8P1-L5QZ70LP-8166VFDT},01/04/2010 20:48:51,DTAA/JCC0998,PC-0925,Logoff
{D3J8-C5BE40UX-8938FHXX},01/04/2010 20:52:06,DTAA/CRC0996,PC-0839,Logoff
{A0I6-W9DR90MO-5883FEDG},01/04/2010 20:53:56,DTAA/IRC0991,PC-3392,Logoff
{S8X5-S5LL19MP-8073RIYN},01/04/2010 20:53:59,DTAA/CTH0082,PC-4582,Logon
{F4R6-R0AW50FJ-0527UKMV},01/04/2010 20:54:42,DTAA/ANC0012,PC-0964,Logoff
{J6P8-U1NW33LH-5770JDCQ},01/04/2010 20:56:51,DTAA/ELD1000,PC-4075,Logoff
{J1H9-M0HH49TN-5280CYTH},01/04/2010 20:59:04,DTAA/ODW0839,PC-1940,Logoff
{X8Z3-W1XY90SX-3451FSGI},01/04/2010 21:03:48,DTAA/ARC0677,PC-0465,Logoff
{L6O6-G1RO80FF-8478GYUA},01/04/2010 21:10:16,DTAA/BJM0992,PC-3569,Logon
{O6D4-N4AO57JA-6627HJRF},01/04/2010 21:12:19,DTAA/VAH0262,PC-1398,Logoff
{P5P3-J4II78WE-9662TXEN},01/04/2010 21:12:54,DTAA/SKL0881,PC-1581,Logoff
{N5N9-E2NP29HG-0702RJJA},01/04/2010 21:17:11,DTAA/NAT0252,PC-1796,Logoff
{G0M1-Y3FS15PQ-2394QDAV},01/04/2010 21:18:55,DTAA/JTT0989,PC-4664,Logon
{Q7V0-R9AC94MB-7121IPPZ},01/04/2010 21:19:06,DTAA/DSM0990,PC-1436,Logon
{Y4N1-I3KY13DJ-8538TLBQ},01/04/2010 21:30:45,DTAA/NDS0490,PC-2549,Logoff
{Y6C4-P2VU80TK-8167QNAB},01/04/2010 21:34:07,DTAA/DSM0990,PC-1436,Logoff
{E3J8-L7WL21DA-4874NDWQ},01/04/2010 21:54:19,DTAA/BJM0992,PC-3569,Logoff
{J9G8-L0KZ60AD-1781CCOS},01/04/2010 21:56:51,DTAA/JTT0989,PC-4664,Logoff
{M6D9-S1XQ38IP-9823HBBT},01/04/2010 21:59:46,DTAA/KEE0997,PC-1569,Logon
{M9V3-S2TZ04YH-5545HEPJ},01/04/2010 22:31:22,DTAA/AFF0760,PC-2804,Logon
{C2O9-B1CZ24EU-9441ADAL},01/04/2010 22:31:27,DTAA/JCC0998,PC-1870,Logon
{W5R9-N0FV43KL-9288QDUH},01/04/2010 22:31:52,DTAA/KEE0997,PC-1569,Logoff
{R5G3-D8ZH51EE-0650GRBR},01/04/2010 22:39:41,DTAA/JCC0998,PC-1588,Logon
{L8C0-G2LQ68LC-3096SQQZ},01/04/2010 22:55:36,DTAA/JCC0998,PC-1870,Logoff
{K8S5-R7ZP72YN-9572WIPB},01/04/2010 23:01:58,DTAA/KEE0997,PC-0877,Logon
{Z9D0-G7UU59QT-0412BZWE},01/04/2010 23:02:17,DTAA/ELD1000,PC-2630,Logon
{A3E5-S5QS30GZ-3736YGSJ},01/04/2010 23:09:50,DTAA/CGM0994,PC-2615,Logon
{N3N9-J2FQ54ZC-5986NSLG},01/04/2010 23:13:57,DTAA/CGM0994,PC-4887,Logon
{Y4B4-R8MR09BM-7658FCJI},01/04/2010 23:16:23,DTAA/KEE0997,PC-3462,Logon
{U0J1-H7LU24RU-8149DFJF},01/04/2010 23:19:05,DTAA/JCC0998,PC-1588,Logoff
{V4M0-J9UV16IQ-5824ZMQC},01/04/2010 23:19:44,DTAA/CRC0996,PC-0750,Logon
{P4O4-C2EA98XD-0087UQAP},01/04/2010 23:22:51,DTAA/CGM0994,PC-4887,Logoff
{M6R4-T1FY32ZB-9083ARMW},01/04/2010 23:23:57,DTAA/KEE0997,PC-3462,Logoff
{K9L0-O7RX93EK-3253PUPO},01/04/2010 23:29:04,DTAA/KEE0997,PC-0877,Logoff
{Q8T3-E9ZO84VD-7866VPPB},01/04/2010 23:33:45,DTAA/CGM0994,PC-2615,Logoff
{A2M7-O3ZN46KF-1462INXJ},01/04/2010 23:40:11,DTAA/BJM0992,PC-2809,Logon
{U5P5-B6FO64XY-9619FLNB},01/04/2010 23:45:57,DTAA/ELD1000,PC-2630,Logoff
{H5T3-D0GU18MO-3075PKHZ},01/04/2010 23:47:37,DTAA/AKS0283,PC-3049,Logon
{U9S1-T1HC53LZ-2602YMUD},01/05/2010 00:00:47,DTAA/CTH0856,PC-4677,Logon
{R3C9-F2AY75VG-4166IZGS},01/05/2010 00:02:57,DTAA/PJL0320,PC-1233,Logoff
{T5U3-B3OH99PT-8256PCZS},01/05/2010 00:03:30,DTAA/CRC0996,PC-0750,Logoff
{A3Q6-B5RT33ND-8691KHLJ},01/05/2010 00:20:33,DTAA/ARS0993,PC-1459,Logon
{U2W7-U4OP73FJ-4531EABQ},01/05/2010 00:22:45,DTAA/BJM0992,PC-2809,Logoff
{X6H1-C1SD98HZ-6126YGIV},01/05/2010 00:25:05,DTAA/CLB0995,PC-2460,Logon
{D9T6-P4WA81MO-2930ZYJG},01/05/2010 00:28:10,DTAA/KEE0997,PC-2282,Logon
{Z0T8-B6SQ05LI-4969DMGP},01/05/2010 00:30:17,DTAA/AFF0760,PC-2804,Logoff
{R2U3-L6PI61RZ-0164XPUN},01/05/2010 00:30:48,DTAA/KEE0997,PC-2282,Logoff
{A6F9-P3OG04RE-9715LAPW},01/05/2010 00:35:16,DTAA/CLB0995,PC-2161,Logon
{I2F4-B6XB16DQ-8588QHXI},01/05/2010 00:35:37,DTAA/CLB0995,PC-2460,Logoff
{P8C5-U9XJ62KJ-5837TFBK},01/05/2010 00:40:30,DTAA/MCF0427,PC-3754,Logon
{L5T7-L6PH30AW-4088RZAX},01/05/2010 00:41:15,DTAA/CGM0994,PC-1751,Logon
{E3J6-B4MB34GP-7330OCXI},01/05/2010 00:45:14,DTAA/CGM0994,PC-1751,Logoff
{T7M9-J9GM98FE-6345LKCU},01/05/2010 00:45:50,DTAA/DSM0990,PC-0131,Logon
{G6W2-X7TN12YJ-9833AHQQ},01/05/2010 00:55:50,DTAA/ARS0993,PC-1459,Logoff
{U5C7-B3JO95JT-2187FWUU},01/05/2010 00:56:45,DTAA/ARS0993,PC-3584,Logon
{T9K1-M4ML38NT-0612PZIG},01/05/2010 01:07:05,DTAA/DSM0990,PC-0131,Logoff
{K1G0-M2HM21VQ-7009RCXV},01/05/2010 01:10:38,DTAA/MQL0135,PC-4656,Logoff
{H9O1-C7SH06PT-4746ZUTW},01/05/2010 01:12:32,DTAA/CTH0856,PC-4677,Logoff
{W5T1-V0IX48EY-7004RZHF},01/05/2010 01:18:44,DTAA/CLB0995,PC-2161,Logoff
{M6W5-I0OY35WW-4388NOOY},01/05/2010 01:28:01,DTAA/ARS0993,PC-3584,Logoff
{A1F2-P6GV05CZ-7065XZCT},01/05/2010 01:45:18,DTAA/MCF0427,PC-3754,Logoff
{Z7Q8-K0RY87ZP-1279BJMO},01/05/2010 01:48:51,DTAA/CGM0994,PC-1775,Logon
{K9D0-N8GM49JS-6384MFAG},01/05/2010 02:08:58,DTAA/CGM0994,PC-1775,Logoff
{F6C8-E3KP78NN-9893JFQE},01/05/2010 02:09:18,DTAA/BFO0974,PC-2099,Logon
{E5F5-Q7MB46TD-8756UGJY},01/05/2010 02:09:42,DTAA/TPC0102,PC-1945,Logon
{S4K6-K5CW09DZ-7868HLBN},01/05/2010 02:15:07,DTAA/BJM0992,PC-3654,Logon
{E6L3-S7SN33HW-0380INBU},01/05/2010 02:21:22,DTAA/CHA0174,PC-2751,Logon
{U0B6-Y2TS21CL-8019IKAX},01/05/2010 02:28:13,DTAA/JTT0989,PC-0696,Logon
{V2S0-I6OW82IB-4095BWFO},01/05/2010 02:34:39,DTAA/IRC0991,PC-0850,Logon
{L5F5-J4HD36JX-2038NFNG},01/05/2010 02:41:30,DTAA/BJM0992,PC-3654,Logoff
{W4I5-G7NS97UU-7303QSYQ},01/05/2010 02:54:13,DTAA/JTT0989,PC-0696,Logoff
{J2H6-A4NR61XZ-4554OAYK},01/05/2010 02:54:57,DTAA/IRC0991,PC-0850,Logoff
{U6D1-G3OG50SQ-5884GFHL},01/05/2010 02:56:33,DTAA/ARS0993,PC-4773,Logon
{C7C3-H6ZZ01BX-7855DOJO},01/05/2010 03:00:06,DTAA/CRC0996,PC-4482,Logon
{K0Y3-B8BW88WZ-5561OEQN},01/05/2010 03:07:44,DTAA/KEE0997,PC-4427,Logon
{G6D3-L5KJ49PE-6559UFRO},01/05/2010 03:23:23,DTAA/JCS0873,PC-1560,Logon
{B5S5-S6DK69CB-4460PNHK},01/05/2010 03:27:16,DTAA/EMR0242,PC-1306,Logon
{O2A9-T3TY29YN-7525HOME},01/05/2010 03:32:40,DTAA/CRC0996,PC-4482,Logoff
{Y3N3-D6KD21AH-2723IKAU},01/05/2010 03:35:44,DTAA/ARS0993,PC-4773,Logoff
{M6Q0-H5JD54XB-0239VYVR},01/05/2010 03:37:06,DTAA/AMA0191,PC-4736,Logon
{A1R5-Y0XQ89YC-9239PKYV},01/05/2010 03:38:00,DTAA/CGM0994,PC-1972,Logon
{N5V7-H4LW18TG-3832REXS},01/05/2010 03:41:29,DTAA/JHD0512,PC-2683,Logon
{B0J0-N6SU16QT-0983QYTV},01/05/2010 03:44:11,DTAA/KEE0997,PC-4427,Logoff
{M0A4-Y9IP93YO-5825JPKU},01/05/2010 03:53:36,DTAA/DSM0990,PC-1857,Logon
{N9K3-V3MM77XN-0933VJLC},01/05/2010 03:59:23,DTAA/CGM0994,PC-1972,Logoff
{T4U5-A5IU45TJ-8755EBHE},01/05/2010 04:01:30,DTAA/JCS0873,PC-1560,Logoff
{R1U0-D3XI97LE-4067KRCF},01/05/2010 04:01:49,DTAA/BFO0974,PC-2099,Logoff
{U3E9-N0XJ19ZL-4882SPAE},01/05/2010 04:06:09,DTAA/RBC0879,PC-1261,Logon
{D2Q6-I0WY85NY-0754BJRP},01/05/2010 04:07:14,DTAA/KEE0997,PC-3087,Logon
{P9R2-Q8LY16ZA-8759LIJX},01/05/2010 04:18:43,DTAA/RBC0879,PC-1261,Logoff
{O2A8-V2OI99TV-1306WMGS},01/05/2010 04:18:54,DTAA/TPC0102,PC-1945,Logoff
{A0F9-U5KT26VG-3463FZRK},01/05/2010 04:23:28,DTAA/JCC0998,PC-2855,Logon
{P2W3-M2BO95OW-1882RMYE},01/05/2010 04:30:41,DTAA/KEE0997,PC-2005,Logon
{H7Q4-Z2PP87AI-0928MKPF},01/05/2010 04:33:40,DTAA/CTH0082,PC-4582,Logoff
{Z6X0-M7PV80LG-3391NDEU},01/05/2010 04:34:27,DTAA/DSM0990,PC-1857,Logoff
{U4S1-J9HW75QK-3325JYKK},01/05/2010 04:44:24,DTAA/JCC0998,PC-2855,Logoff
{K4L1-E5ZB13WL-2347QRGD},01/05/2010 04:46:30,DTAA/KEE0997,PC-3087,Logoff
{G1B1-G2DD86SQ-0501GKOO},01/05/2010 04:50:40,DTAA/KEE0997,PC-2005,Logoff
{V3P5-A0LM70LQ-0335BBXW},01/05/2010 04:54:28,DTAA/CRC0996,PC-0820,Logon
{U9T3-R3LC97YB-3426CDMW},01/05/2010 04:59:41,DTAA/AMA0191,PC-4736,Logoff
{B2H7-X5TB34PU-5042YQDI},01/05/2010 05:01:34,DTAA/ELD1000,PC-1917,Logon
{Q2X5-N3MY70RG-1310TCJJ},01/05/2010 05:04:22,DTAA/CHA0174,PC-2751,Logoff
{S9N1-I7QT33RH-7378NBYB},01/05/2010 05:19:08,DTAA/CRC0996,PC-0820,Logoff
{V5L5-J7GK26II-9836CVPT},01/05/2010 05:20:38,DTAA/JHD0512,PC-2683,Logoff
